Ano;Região;UF;Estado;Organização Acadêmica;Instituicao;Instituição (Nome);Resultado Primário (Cidadã);Despesa empenhada;Despesa liquidada;Despesa paga;Despesa liq&RP;Despesa empenhada a liquidar;Crédito Disponível
2016;Centro-Oeste;DF;Distrito Federal;"Institutos Federais, Cefet's e Colégio Pedro II";IFB;Instituto Federal de Brasília;Obrigatório;101151617,61;101123047,26;101109469,98;101165550,26;0,00;2319448,94
2016;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IF GOIANO;Instituto Federal Goiano;Discricionário;71139980,89;46525710,55;42347427,04;68798826,87;0,00;2180887,22
2016;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IF GOIANO;Instituto Federal Goiano;Emenda Individual;886494,67;297220,86;249540,58;577160,86;0,00;13505,33
2016;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IF GOIANO;Instituto Federal Goiano;Financeiro;26477417,00;26188113,24;26188113,24;26188113,24;0,00;37900,00
2016;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IF GOIANO;Instituto Federal Goiano;Obrigatório;171352082,16;171096611,26;171089460,36;171107942,22;0,00;1793099,57
2016;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IFG;Instituto Federal de Goiás;Discricionário;63119306,48;46357520,48;45547034,51;58743185,84;0,00;3566118,01
2016;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IFG;Instituto Federal de Goiás;Emenda Individual;933794,37;87393,77;4350,28;114053,59;0,00;1651,29
2016;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IFG;Instituto Federal de Goiás;Financeiro;42273242,65;42273242,65;42273242,65;42273242,65;0,00;618434,35
2016;Centro-Oeste;GO;Goiás;"Institutos Federais, Cefet's e Colégio Pedro II";IFG;Instituto Federal de Goiás;Obrigatório;279481491,34;279481491,34;279481491,34;279481491,34;0,00;2648431,10
2016;Centro-Oeste;MS;Mato Grosso do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFMS;Instituto Federal do Mato Grosso do Sul;Discricionário;36615038,34;25937732,88;24762919,47;36419130,37;0,00;1853248,96
2016;Centro-Oeste;MS;Mato Grosso do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFMS;Instituto Federal do Mato Grosso do Sul;Financeiro;13435968,13;13435968,13;13435968,13;13435968,13;0,00;279825,87
2016;Centro-Oeste;MS;Mato Grosso do Sul;"Institutos Federais, Cefet's e Colégio Pedro II";IFMS;Instituto Federal do Mato Grosso do Sul;Obrigatório;79767889,29;79767889,29;79767889,29;79767889,29;0,00;1878780,71
2016;Centro-Oeste;MT;Mato Grosso;"Institutos Federais, Cefet's e Colégio Pedro II";IFMT;Instituto Federal do Mato Grosso;Discricionário;91595554,80;57729203,49;55373383,53;93962178,16;0,00;810650,53
2016;Centro-Oeste;MT;Mato Grosso;"Institutos Federais, Cefet's e Colégio Pedro II";IFMT;Instituto Federal do Mato Grosso;Financeiro;38600000,00;38404513,79;38404513,79;38404513,79;0,00;8249950,00
2016;Centro-Oeste;MT;Mato Grosso;"Institutos Federais, Cefet's e Colégio Pedro II";IFMT;Instituto Federal do Mato Grosso;Obrigatório;261768385,51;261693648,54;261693648,54;261693860,18;0,00;869218,57
2016;Nordeste;AL;Alagoas;"Institutos Federais, Cefet's e Colégio Pedro II";IFAL;Instituto Federal de Alagoas;Discricionário;88987382,44;57329185,12;55319263,80;74617414,50;0,00;3596828,47
2016;Nordeste;AL;Alagoas;"Institutos Federais, Cefet's e Colégio Pedro II";IFAL;Instituto Federal de Alagoas;Financeiro;32201642,00;32201116,12;32201116,12;32201116,12;0,00;133063,00
2016;Nordeste;AL;Alagoas;"Institutos Federais, Cefet's e Colégio Pedro II";IFAL;Instituto Federal de Alagoas;Obrigatório;235330448,02;234550422,31;234548671,07;234550422,31;0,00;2449542,98
2016;Nordeste;AL;Alagoas;Universidades Federais;UFAL - ETA;Escola Técnica de Artes da UFAL;Discricionário;5872957,37;5856837,63;5856837,63;5856837,63;0,00;113930,17
2016;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IF BAIANO;Instituto Federal Baiano;Discricionário;70479398,22;43883956,22;42900878,79;65927564,31;0,00;2936982,47
2016;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IF BAIANO;Instituto Federal Baiano;Emenda Individual;1249259,59;700897,90;528145,20;725665,17;0,00;740,41
2016;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IF BAIANO;Instituto Federal Baiano;Financeiro;24256449,00;24256449,00;24256449,00;24256449,00;0,00;
2016;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IF BAIANO;Instituto Federal Baiano;Obrigatório;151214769,82;150617895,74;150564578,12;150811478,60;0,00;728114,53
2016;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IFBA;Instituto Federal da Bahia;Discricionário;102083034,73;57653516,72;55415425,10;85350295,36;0,00;4507681,77
2016;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IFBA;Instituto Federal da Bahia;Emenda Individual;669967,01;252241,79;101005,60;452241,79;0,00;32,99
2016;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IFBA;Instituto Federal da Bahia;Financeiro;51523374,16;51523374,16;51523374,16;51523374,16;0,00;877206,84
2016;Nordeste;BA;Bahia;"Institutos Federais, Cefet's e Colégio Pedro II";IFBA;Instituto Federal da Bahia;Obrigatório;348241286,30;347826615,78;347824427,75;348225963,76;0,00;1176335,06
2016;Nordeste;CE;Ceará;"Institutos Federais, Cefet's e Colégio Pedro II";IFCE;Instituto Federal do Ceará;Discricionário;130309763,61;96834425,10;93936068,21;131895699,37;0,00;2231059,02
2016;Nordeste;CE;Ceará;"Institutos Federais, Cefet's e Colégio Pedro II";IFCE;Instituto Federal do Ceará;Emenda Individual;1475101,05;88120,44;37613,06;2458555,44;0,00;150010,32
2016;Nordeste;CE;Ceará;"Institutos Federais, Cefet's e Colégio Pedro II";IFCE;Instituto Federal do Ceará;Financeiro;57228773,37;57228773,37;57228773,37;57228773,37;0,00;1149437,63
2016;Nordeste;CE;Ceará;"Institutos Federais, Cefet's e Colégio Pedro II";IFCE;Instituto Federal do Ceará;Obrigatório;364655377,46;363937089,94;363937089,94;364550024,10;0,00;1794932,89
2016;Nordeste;MA;Maranhão;"Institutos Federais, Cefet's e Colégio Pedro II";IFMA;Instituto Federal do Maranhão;Discricionário;136419582,81;106680634,97;104699975,91;137921160,75;0,00;1374538,71
2016;Nordeste;MA;Maranhão;"Institutos Federais, Cefet's e Colégio Pedro II";IFMA;Instituto Federal do Maranhão;Emenda Individual;950000,00;938929,82;756555,08;1338929,82;0,00;
2016;Nordeste;MA;Maranhão;"Institutos Federais, Cefet's e Colégio Pedro II";IFMA;Instituto Federal do Maranhão;Financeiro;47428957,15;47428957,15;47428957,15;47428957,15;0,00;1566174,85
2016;Nordeste;MA;Maranhão;"Institutos Federais, Cefet's e Colégio Pedro II";IFMA;Instituto Federal do Maranhão;Obrigatório;317828572,88;317515150,95;317515150,95;317523953,50;0,00;1702093,63
2016;Nordeste;MA;Maranhão;Universidades Federais;UFMA - COLUN;Colégio Universitário da UFMA;Discricionário;18218926,30;15433281,89;15411445,21;15433281,89;0,00;7481,10
2016;Nordeste;PB;Paraíba;"Institutos Federais, Cefet's e Colégio Pedro II";IFPB;Instituto Federal da Paraíba;Discricionário;76072078,16;51400029,20;48618343,21;79096643,27;0,00;6188430,21
2016;Nordeste;PB;Paraíba;"Institutos Federais, Cefet's e Colégio Pedro II";IFPB;Instituto Federal da Paraíba;Emenda Individual;598449,22;299698,00;656,00;452313,65;0,00;1550,78
2016;Nordeste;PB;Paraíba;"Institutos Federais, Cefet's e Colégio Pedro II";IFPB;Instituto Federal da Paraíba;Financeiro;47484588,00;47020498,86;47020498,86;47020498,86;0,00;
2016;Nordeste;PB;Paraíba;"Institutos Federais, Cefet's e Colégio Pedro II";IFPB;Instituto Federal da Paraíba;Obrigatório;326236474,56;326223673,66;326223545,66;326223673,66;0,00;3211046,29
2016;Nordeste;PB;Paraíba;"Institutos Federais, Cefet's e Colégio Pedro II";IFPB;Instituto Federal da Paraíba;Recurso do PAC;733623,10;733623,10;526943,84;733623,10;0,00;
2016;Nordeste;PB;Paraíba;Universidades Federais;UFCG - ETSC;Escola Técnica de Saúde de Cajazeiras da UFCG;Discricionário;4109579,61;4095693,53;4086198,49;4095693,53;0,00;
2016;Nordeste;PB;Paraíba;Universidades Federais;UFPB - CAVN;Colégio Agrícola Vidal de Negreiros da UFPB;Discricionário;16135368,02;14343877,89;14137730,68;14726863,87;0,00;159929,81
2016;Nordeste;PB;Paraíba;Universidades Federais;UFPB - ETS;Escola Técnica de Saúde da UFPB;Discricionário;16135368,02;14343877,89;14137730,68;14726863,87;0,00;159929,81
2016;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Discricionário;41899602,97;26789385,36;25532096,64;40382082,29;0,00;3257042,10
2016;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Emenda Individual;950000,00;;;;0,00;50000,00
2016;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Financeiro;15725807,56;15725807,56;15725807,56;15725807,56;0,00;219101,44
2016;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IF SERTÃO-PE;Instituto Federal do Sertão Pernambucano;Obrigatório;100047751,15;99982933,16;99982933,16;99982933,16;0,00;2414531,85
2016;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IFPE;Instituto Federal de Pernambuco;Discricionário;111664099,42;59800071,06;57822911,71;82293293,96;0,00;5760491,77
2016;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IFPE;Instituto Federal de Pernambuco;Emenda Individual;;;;313118,94;;
2016;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IFPE;Instituto Federal de Pernambuco;Financeiro;44561955,00;44517521,83;44516506,13;44517521,83;0,00;469359,00
2016;Nordeste;PE;Pernambuco;"Institutos Federais, Cefet's e Colégio Pedro II";IFPE;Instituto Federal de Pernambuco;Obrigatório;326163154,24;325813629,24;325801082,27;326064825,62;0,00;2718427,39
2016;Nordeste;PE;Pernambuco;Universidades Federais;UFRPE - CODAI;Colégio Agrícola Dom Agostinho Ikas da UFRPE;Discricionário;31248109,19;13030843,75;13006964,77;13237435,94;0,00;29917,68
2016;Nordeste;PI;Piauí;"Institutos Federais, Cefet's e Colégio Pedro II";IFPI;Instituto Federal do Piauí;Discricionário;80018183,62;60005783,20;56407965,78;73478357,74;0,00;7258912,96
2016;Nordeste;PI;Piauí;"Institutos Federais, Cefet's e Colégio Pedro II";IFPI;Instituto Federal do Piauí;Emenda Individual;242180,18;127032,77;56995,36;127032,77;0,00;157819,82
2016;Nordeste;PI;Piauí;"Institutos Federais, Cefet's e Colégio Pedro II";IFPI;Instituto Federal do Piauí;Financeiro;32446376,26;32446376,26;32446376,26;32446376,26;0,00;3105236,74
2016;Nordeste;PI;Piauí;"Institutos Federais, Cefet's e Colégio Pedro II";IFPI;Instituto Federal do Piauí;Obrigatório;241941825,43;241536751,55;241373157,87;241539618,42;0,00;3842014,87
2016;Nordeste;PI;Piauí;Universidades Federais;UFPI - CTBJ;Colégio Técnico de Bom Jesus da UFPI;Discricionário;10850350,40;10821661,22;10210214,60;11875475,64;0,00;55553,23
2016;Nordeste;PI;Piauí;Universidades Federais;UFPI - CTF;Colégio Técnico de Floriano da UFPI;Discricionário;10850350,40;10821661,22;10210214,60;11875475,64;0,00;55553,23
2016;Nordeste;PI;Piauí;Universidades Federais;UFPI-CAT;Colégio Técnico de Teresina da UFPI;Discricionário;10850350,40;10821661,22;10210214,60;11875475,64;0,00;55553,23
2016;Nordeste;RN;Rio Grande do Norte;"Institutos Federais, Cefet's e Colégio Pedro II";IFRN;Instituto Federal do Rio Grande do Norte;Discricionário;111543031,13;68982248,71;65623003,00;110347418,84;0,00;3715074,52
2016;Nordeste;RN;Rio Grande do Norte;"Institutos Federais, Cefet's e Colégio Pedro II";IFRN;Instituto Federal do Rio Grande do Norte;Financeiro;53273083,36;53273083,36;53273083,36;53273083,36;0,00;344964,64
2016;Nordeste;RN;Rio Grande do Norte;"Institutos Federais, Cefet's e Colégio Pedro II";IFRN;Instituto Federal do Rio Grande do Norte;Obrigatório;364848837,08;364036768,56;364036768,56;364963007,44;0,00;3918434,89
2016;Nordeste;RN;Rio Grande do Norte;Universidades Federais;ESUFRN;Escola de Saúde da UFRN;Discricionário;24652971,07;23055506,56;22474194,41;23076725,59;0,00;819,38
2016;Nordeste;RN;Rio Grande do Norte;Universidades Federais;ESUFRN;Escola de Saúde da UFRN;Financeiro;33307,94;33307,94;33307,94;33307,94;;8692,06
2016;Nordeste;RN;Rio Grande do Norte;Universidades Federais;UFRN - EAJ;Escola Agrícola de Jundiaí da UFRN;Discricionário;24652971,07;23055506,56;22474194,41;23076725,59;0,00;819,38
2016;Nordeste;RN;Rio Grande do Norte;Universidades Federais;UFRN - EAJ;Escola Agrícola de Jundiaí da UFRN;Financeiro;33307,94;33307,94;33307,94;33307,94;;8692,06
2016;Nordeste;RN;Rio Grande do Norte;Universidades Federais;UFRN - MÚSICA;Escola de Música da UFRN;Discricionário;24652971,07;23055506,56;22474194,41;23076725,59;0,00;819,38
2016;Nordeste;RN;Rio Grande do Norte;Universidades Federais;UFRN - MÚSICA;Escola de Música da UFRN;Financeiro;33307,94;33307,94;33307,94;33307,94;;8692,06
2016;Nordeste;SE;Sergipe;"Institutos Federais, Cefet's e Colégio Pedro II";IFS;Instituto Federal de Sergipe;Discricionário;61686185,08;31691181,76;30410847,92;58840560,99;0,00;996272,39
2016;Nordeste;SE;Sergipe;"Institutos Federais, Cefet's e Colégio Pedro II";IFS;Instituto Federal de Sergipe;Emenda Individual;727650,24;184336,13;21239,73;184336,13;0,00;22349,76
2016;Nordeste;SE;Sergipe;"Institutos Federais, Cefet's e Colégio Pedro II";IFS;Instituto Federal de Sergipe;Financeiro;22241963,24;22241963,24;22241963,24;22241963,24;0,00;195941,76
2016;Nordeste;SE;Sergipe;"Institutos Federais, Cefet's e Colégio Pedro II";IFS;Instituto Federal de Sergipe;Obrigatório;159087872,05;159041928,67;158953675,99;159041928,67;0,00;1158258,63
2016;Norte;AC;Acre;"Institutos Federais, Cefet's e Colégio Pedro II";IFAC;Instituto Federal do Acre;Discricionário;30302602,66;15078002,95;14041737,58;28507399,82;0,00;1483970,63
2016;Norte;AC;Acre;"Institutos Federais, Cefet's e Colégio Pedro II";IFAC;Instituto Federal do Acre;Emenda Individual;524072,11;52800,00;;152800,00;0,00;575927,89
2016;Norte;AC;Acre;"Institutos Federais, Cefet's e Colégio Pedro II";IFAC;Instituto Federal do Acre;Financeiro;9292740,98;9292740,98;9292740,98;9292740,98;0,00;155543,02
2016;Norte;AC;Acre;"Institutos Federais, Cefet's e Colégio Pedro II";IFAC;Instituto Federal do Acre;Obrigatório;56669445,82;56669445,82;56669445,82;56669445,82;0,00;590614,18
2016;Norte;AM;Amazonas;"Institutos Federais, Cefet's e Colégio Pedro II";IFAM;Instituto Federal do Amazonas;Discricionário;82845785,62;56400734,62;55244166,23;75204390,33;0,00;8935507,83
2016;Norte;AM;Amazonas;"Institutos Federais, Cefet's e Colégio Pedro II";IFAM;Instituto Federal do Amazonas;Emenda Individual;1539379,84;112364,55;57,15;308445,80;0,00;1181,16
2016;Norte;AM;Amazonas;"Institutos Federais, Cefet's e Colégio Pedro II";IFAM;Instituto Federal do Amazonas;Financeiro;30637197,44;30637197,44;30637197,44;30637197,44;0,00;622046,56
2016;Norte;AM;Amazonas;"Institutos Federais, Cefet's e Colégio Pedro II";IFAM;Instituto Federal do Amazonas;Obrigatório;206179217,61;205833505,79;205813506,32;205837015,79;0,00;1151290,39
2016;Norte;AP;Amapá;"Institutos Federais, Cefet's e Colégio Pedro II";IFAP;Instituto Federal do Amapá;Discricionário;24066456,25;16453364,64;15285212,90;25359320,66;0,00;292636,02
2016;Norte;AP;Amapá;"Institutos Federais, Cefet's e Colégio Pedro II";IFAP;Instituto Federal do Amapá;Emenda Individual;2899117,03;1710493,05;1137612,46;2584872,05;0,00;882,97
2016;Norte;AP;Amapá;"Institutos Federais, Cefet's e Colégio Pedro II";IFAP;Instituto Federal do Amapá;Financeiro;6655741,32;6655741,32;6655741,32;6655741,32;0,00;99590,68
2016;Norte;AP;Amapá;"Institutos Federais, Cefet's e Colégio Pedro II";IFAP;Instituto Federal do Amapá;Obrigatório;39552370,84;39552370,84;39415531,25;39552370,84;0,00;626718,16
2016;Norte;PA;Pará;"Institutos Federais, Cefet's e Colégio Pedro II";IFPA;Instituto Federal do Pará;Discricionário;78728597,84;55161073,98;54001513,13;84741760,25;0,00;4042866,31
2016;Norte;PA;Pará;"Institutos Federais, Cefet's e Colégio Pedro II";IFPA;Instituto Federal do Pará;Financeiro;31739680,14;31739680,14;31739680,14;31739680,14;0,00;
2016;Norte;PA;Pará;"Institutos Federais, Cefet's e Colégio Pedro II";IFPA;Instituto Federal do Pará;Obrigatório;219017252,18;218407303,23;218407293,23;218426068,01;0,00;730583,18
2016;Norte;PA;Pará;Universidades Federais;EMUFPA;Escola de Música da UFPA;Discricionário;16357525,11;14213148,12;14199390,43;18094259,78;0,00;55000,00
2016;Norte;PA;Pará;Universidades Federais;ETDUFPA;Escola de Teatro e Dança da UFPA;Discricionário;16357525,11;14213148,12;14199390,43;18094259,78;0,00;55000,00
2016;Norte;RO;Rondônia;"Institutos Federais, Cefet's e Colégio Pedro II";IFRO;Instituto Federal de Rondônia;Discricionário;58139884,98;40501021,50;39540240,73;55800563,01;0,00;383144,96
2016;Norte;RO;Rondônia;"Institutos Federais, Cefet's e Colégio Pedro II";IFRO;Instituto Federal de Rondônia;Emenda Individual;500000,00;408970,15;379161,02;408970,15;0,00;
2016;Norte;RO;Rondônia;"Institutos Federais, Cefet's e Colégio Pedro II";IFRO;Instituto Federal de Rondônia;Financeiro;15946137,19;15946137,19;15946137,19;15946137,19;0,00;1023209,81
2016;Norte;RO;Rondônia;"Institutos Federais, Cefet's e Colégio Pedro II";IFRO;Instituto Federal de Rondônia;Obrigatório;100478834,47;100355927,05;100355927,05;100355927,05;0,00;648239,09
2016;Norte;RR;Roraima;"Institutos Federais, Cefet's e Colégio Pedro II";IFRR;Instituto Federal de Roraima;Discricionário;28600802,61;14154298,09;13820294,01;27010460,10;0,00;25747345,97
2016;Norte;RR;Roraima;"Institutos Federais, Cefet's e Colégio Pedro II";IFRR;Instituto Federal de Roraima;Emenda Individual;1498796,50;7470,00;;661928,90;0,00;1203,50
2016;Norte;RR;Roraima;"Institutos Federais, Cefet's e Colégio Pedro II";IFRR;Instituto Federal de Roraima;Financeiro;11564345,93;11564345,93;11564345,93;11564345,93;0,00;94979,07
2016;Norte;RR;Roraima;"Institutos Federais, Cefet's e Colégio Pedro II";IFRR;Instituto Federal de Roraima;Obrigatório;76379366,79;76340842,86;76340842,86;76375546,59;0,00;883784,21
2016;Norte;RR;Roraima;Universidades Federais;UFRR - EAGRO;Escola Agrotécnica da UFRR;Discricionário;4676614,97;2962412,91;2937297,25;2980270,47;0,00;153016,57
2016;Norte;TO;Tocantins;"Institutos Federais, Cefet's e Colégio Pedro II";IFTO;Instituto Federal do Tocantins;Discricionário;62758862,11;36268160,01;35293565,02;59572622,47;0,00;4286984,90
2016;Norte;TO;Tocantins;"Institutos Federais, Cefet's e Colégio Pedro II";IFTO;Instituto Federal do Tocantins;Financeiro;21350706,58;21350706,58;21350706,58;21350706,58;0,00;441335,42
2016;Norte;TO;Tocantins;"Institutos Federais, Cefet's e Colégio Pedro II";IFTO;Instituto Federal do Tocantins;Obrigatório;127963388,74;127721942,33;127687713,51;127977065,37;0,00;188643,81
2016;Sudeste;ES;Espírito Santo;"Institutos Federais, Cefet's e Colégio Pedro II";IFES;Instituto Federal do Espírito Santo;Discricionário;110298139,25;95912769,06;92620075,40;120388179,91;0,00;733866,81
2016;Sudeste;ES;Espírito Santo;"Institutos Federais, Cefet's e Colégio Pedro II";IFES;Instituto Federal do Espírito Santo;Emenda Individual;2690755,24;886439,06;506587,61;886439,06;0,00;9244,76
2016;Sudeste;ES;Espírito Santo;"Institutos Federais, Cefet's e Colégio Pedro II";IFES;Instituto Federal do Espírito Santo;Financeiro;56926147,81;56926147,81;56926147,81;56926147,81;0,00;95092,19
2016;Sudeste;ES;Espírito Santo;"Institutos Federais, Cefet's e Colégio Pedro II";IFES;Instituto Federal do Espírito Santo;Obrigatório;393266804,78;393266745,68;393266711,68;393402651,53;0,00;1396162,17
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Discricionário;68918284,74;55493425,19;54395621,71;64458804,33;0,00;5376695,36
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Emenda Individual;500000,00;;;154900,00;0,00;
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Financeiro;38231636,03;38231636,03;38231636,03;38231636,03;0,00;142717,97
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-MG;Centro Federal de Educação Tecnológica de Minas Gerais;Obrigatório;304574316,65;304527169,73;304527169,73;304547938,30;0,00;2881997,35
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Discricionário;55166650,00;36092988,41;35764981,76;54688205,40;0,00;1412601,53
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Emenda Individual;504507,00;51748,00;15948,00;761127,65;0,00;1293,00
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Financeiro;25041515,81;25041515,81;25041515,81;25041515,81;0,00;821838,19
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IF SUDESTE MG;Instituto Federal do Sudeste de Minas Gerais;Obrigatório;178277952,84;178247847,44;178247847,44;178267210,41;0,00;920907,50
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFMG;Instituto Federal de Minas Gerais;Discricionário;111775076,95;47958490,08;46130128,18;98998794,26;0,00;3380973,50
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFMG;Instituto Federal de Minas Gerais;Financeiro;33119922,82;33119922,82;33119922,82;33119922,82;0,00;1057182,18
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFMG;Instituto Federal de Minas Gerais;Obrigatório;225891207,61;225879079,40;225879079,40;225879079,40;0,00;2471459,26
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFNMG;Instituto Federal do Norte de Minas Gerais;Discricionário;86065132,41;36721767,14;35822760,53;56140849,64;0,00;6258452,42
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFNMG;Instituto Federal do Norte de Minas Gerais;Emenda Individual;399208,64;89698,30;33501,98;415485,22;0,00;791,36
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFNMG;Instituto Federal do Norte de Minas Gerais;Financeiro;22822543,96;22822543,96;22822543,96;22822543,96;0,00;231176,04
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFNMG;Instituto Federal do Norte de Minas Gerais;Obrigatório;143913141,43;143507615,43;143505507,43;143670660,57;0,00;771381,57
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFSULDEMINAS;Instituto Federal do Sul de Minas Gerais;Discricionário;78274784,70;51648631,37;49951923,89;75000447,18;0,00;4490790,97
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFSULDEMINAS;Instituto Federal do Sul de Minas Gerais;Emenda Individual;249998,24;176790,52;136442,34;176790,52;0,00;1,76
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFSULDEMINAS;Instituto Federal do Sul de Minas Gerais;Financeiro;22485492,21;22485492,21;22485492,21;22485492,21;0,00;382230,79
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFSULDEMINAS;Instituto Federal do Sul de Minas Gerais;Obrigatório;158290859,41;157906820,51;157879248,31;158156245,99;0,00;995459,29
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFTM;Instituto Federal do Triângulo Mineiro;Discricionário;40004467,72;26721900,86;25672259,20;36493849,67;0,00;1992840,45
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFTM;Instituto Federal do Triângulo Mineiro;Financeiro;21701701,00;21671857,38;21671857,38;21671857,38;0,00;887,00
2016;Sudeste;MG;Minas Gerais;"Institutos Federais, Cefet's e Colégio Pedro II";IFTM;Instituto Federal do Triângulo Mineiro;Obrigatório;148078262,64;147534496,77;147520822,93;147604836,38;0,00;239606,48
2016;Sudeste;MG;Minas Gerais;Universidades Federais;UFMG - COLTEC;Colégio Técnico da UFMG;Discricionário;35266002,29;32587398,46;32360576,46;32587398,46;0,00;
2016;Sudeste;MG;Minas Gerais;Universidades Federais;UFMG - TU;Teatro Universitário da UFMG;Discricionário;35266002,29;32587398,46;32360576,46;32587398,46;0,00;
2016;Sudeste;MG;Minas Gerais;Universidades Federais;UFTM-CEFORES;Centro de Formação Especial em Saúde da UFTM;Discricionário;12164607,30;12124750,85;12122750,85;12124750,85;0,00;1297,39
2016;Sudeste;MG;Minas Gerais;Universidades Federais;UFTM-CEFORES;Centro de Formação Especial em Saúde da UFTM;Obrigatório;318356,23;318356,23;318356,23;318356,23;;19682,61
2016;Sudeste;MG;Minas Gerais;Universidades Federais;UFU - ESTES;Escola Técnica de Saúde da UFU;Discricionário;19693813,77;17348815,71;17348815,71;17348815,71;0,00;1,00
2016;Sudeste;MG;Minas Gerais;Universidades Federais;UFV - CEDAF;Centro de Ensino e Desenvolvimento Agrário da UFV;Discricionário;6143323,13;5763137,27;5693785,17;5763137,27;0,00;
2016;Sudeste;MG;Minas Gerais;Universidades Federais;UFV - CEDAF;Centro de Ensino e Desenvolvimento Agrário da UFV;Financeiro;67323,52;67323,52;67323,52;67323,52;;
2016;Sudeste;RJ;Rio de Janeiro;"Institutos Federais, Cefet's e Colégio Pedro II";CEFET-RJ;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;Discricionário;47382390,65;28350590,48;27881022,48;39999134,26;0,00;5788912,32
