Ano;nomeUnidade;nomeUnidadeRecente;Sigla;Região;Estado;Tipo;siglaIES;Nome do Curso;nomeArea;gNP_CPC Contínuo;gNP_Enade;gNP_DocentesDoutores;gNP_DocentesMestres;gNP_IDD;gNP_Infraestrutura;gNP_OrgDidaticoPedagogica;gNP_OportunidadesAmpliacaoFormacao;gNP_RegimeTrabalho;gNB_DocentesDoutores;gNB_DocentesMestres;gNB_IDD;gNB_Infraestrutura;gNB_OrgDidaticoPedagogica;gNB_OportunidadesAmpliacaoFormacao;gNB_RegimeTrabalho;Cursos;Medida CPC
2016;Campus Realengo;Campus Realengo;IFRJ;Sudeste;Rio de Janeiro;Nota Bruta;IFRJ;Farmácia;Farmácia;2,9;3,1;3;4,4;1,8;2,4;3,6;3,4;5;0,6;0,96;-1,5;4,8;5,4;5;1;1;2,94
2016;Campus Realengo;Campus Realengo;IFRJ;Sudeste;Rio de Janeiro;Nota Padronizada;IFRJ;Fisioterapia;Fisioterapia;3,1;3,2;2,4;4,6;2,3;3,6;4,4;4,2;5;0,45;0,96;-0,5;5,4;5,8;5,4;1;1;3,19
2016;Campus Realengo;Campus Realengo;IFRJ;Sudeste;Rio de Janeiro;Nota Bruta;IFRJ;Fisioterapia;Fisioterapia;3,1;3,2;2,4;4,6;2,3;3,6;4,4;4,2;5;0,45;0,96;-0,5;5,4;5,8;5,4;1;1;3,19
2016;Campus Recife;Campus Recife;IFPE;Nordeste;Pernambuco;Nota Padronizada;IFPE;Gestão Ambiental;Tecnologia em Gestão Ambiental;3,1;3,7;2,4;5;2,4;2;2,5;3,1;5;0,5;1;-0,5;4,5;5;4,6;1;2;2,85
2016;Campus Recife;Campus Recife;IFPE;Nordeste;Pernambuco;Nota Bruta;IFPE;Gestão Ambiental;Tecnologia em Gestão Ambiental;3,1;3,7;2,4;5;2,4;2;2,5;3,1;5;0,5;1;-0,5;4,5;5;4,6;1;2;2,85
2017;Campus Recife;Campus Recife;IFPE;Nordeste;Pernambuco;Nota Padronizada;IFPE;Engenharia Civil;Engenharia Civil;2;2,4;1,4;3,6;1,1;1,4;2,1;1,2;5;0,25;0,84;-2;4,1;4,6;3,2;1;1;2,05
2017;Campus Recife;Campus Recife;IFPE;Nordeste;Pernambuco;Nota Bruta;IFPE;Engenharia Civil;Engenharia Civil;2;2,4;1,4;3,6;1,1;1,4;2,1;1,2;5;0,25;0,84;-2;4,1;4,6;3,2;1;1;2,05
2016;Campus Rio de Janeiro;Campus Rio de Janeiro;IFRJ;Sudeste;Rio de Janeiro;Nota Padronizada;IFRJ;Gestão Ambiental;Tecnologia em Gestão Ambiental;3,4;4,6;2,4;4,8;3;2,2;2,4;2,2;5;0,5;0,96;1;4,6;5;4;1;1;3,46
2016;Campus Rio de Janeiro;Campus Rio de Janeiro;IFRJ;Sudeste;Rio de Janeiro;Nota Bruta;IFRJ;Gestão Ambiental;Tecnologia em Gestão Ambiental;3,4;4,6;2,4;4,8;3;2,2;2,4;2,2;5;0,5;0,96;1;4,6;5;4;1;1;3,46
2016;Campus Rio do Sul;Campus Rio do Sul;IFC;Sul;Santa Catarina;Nota Padronizada;IF Catarinense;Agronomia;Agronomia;3,4;3,8;3;5;3,3;2,6;1,6;2,5;5;0,65;1;0,5;4,7;4,8;4,4;1;1;3,48
2016;Campus Rio do Sul;Campus Rio do Sul;IFC;Sul;Santa Catarina;Nota Bruta;IF Catarinense;Agronomia;Agronomia;3,4;3,8;3;5;3,3;2,6;1,6;2,5;5;0,65;1;0,5;4,7;4,8;4,4;1;1;3,48
2016;Campus Rio Pomba;Campus Rio Pomba;IFSUDESTEMG;Sudeste;Minas Gerais;Nota Padronizada;IFSEMG;Zootecnia;Zootecnia;2,9;2,4;3;4;2,8;2,6;2;2,2;5;0,7;0,94;0;4,8;5;4,4;1;1;3
2016;Campus Rio Pomba;Campus Rio Pomba;IFSUDESTEMG;Sudeste;Minas Gerais;Nota Bruta;IFSEMG;Zootecnia;Zootecnia;2,9;2,4;3;4;2,8;2,6;2;2,2;5;0,7;0,94;0;4,8;5;4,4;1;1;3
2016;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Padronizada;IF Goiano;Agronomia;Agronomia;3,4;3,3;4,4;4,6;3,1;2,2;1,2;2,8;5;0,9;0,96;0,5;4,4;4,6;4,6;1;1;3,47
2016;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Bruta;IF Goiano;Agronomia;Agronomia;3,4;3,3;4,4;4,6;3,1;2,2;1,2;2,8;5;0,9;0,96;0,5;4,4;4,6;4,6;1;1;3,47
2016;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Padronizada;IF Goiano;Zootecnia;Zootecnia;3,2;1,9;3,2;4,2;3,4;3,2;3,3;3,4;5;0,7;0,96;1;5;5,4;5;1;1;3,26
2016;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Bruta;IF Goiano;Zootecnia;Zootecnia;3,2;1,9;3,2;4,2;3,4;3,2;3,3;3,4;5;0,7;0,96;1;5;5,4;5;1;1;3,26
2017;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Padronizada;IF Goiano;Engenharia de Alimentos;Engenharia de Alimentos;2,1;1,7;2,8;3,4;1,3;1,8;1,9;1,9;5;0,6;0,92;-2;4,2;4,6;4,4;1;1;2,18
2017;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Bruta;IF Goiano;Engenharia de Alimentos;Engenharia de Alimentos;2,1;1,7;2,8;3,4;1,3;1,8;1,9;1,9;5;0,6;0,92;-2;4,2;4,6;4,4;1;1;2,18
2017;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Padronizada;IF Goiano;Engenharia Ambiental;Engenharia Ambiental;2,8;2,8;3,2;4,2;2,3;2,4;1,8;2,5;5;0,65;0,94;-1;4,7;4,6;4,2;1;1;2,9
2017;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Bruta;IF Goiano;Engenharia Ambiental;Engenharia Ambiental;2,8;2,8;3,2;4,2;2,3;2,4;1,8;2,5;5;0,65;0,94;-1;4,7;4,6;4,2;1;1;2,9
2017;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Padronizada;IF Goiano;Engenharia Civil;Engenharia Civil;3,6;3,7;3,4;4,4;3,1;3,8;3,4;3,4;5;0,65;0,92;1;5,4;5,2;4,8;1;1;3,64
2017;Campus Rio Verde;Campus Rio Verde;IFGoiano;Centro-Oeste;Goiás;Nota Bruta;IF Goiano;Engenharia Civil;Engenharia Civil;3,6;3,7;3,4;4,4;3,1;3,8;3,4;3,4;5;0,65;0,92;1;5,4;5,2;4,8;1;1;3,64
2016;Campus Salinas;Campus Salinas;IFNMG;Sudeste;Minas Gerais;Nota Padronizada;IFNMG;Medicina Veterinária;Medicina Veterinária;2,2;2,2;3,2;5;0,2;3;3,3;3,4;5;0,7;1;-3,5;4,9;5,2;4,8;1;1;2,27
2016;Campus Salinas;Campus Salinas;IFNMG;Sudeste;Minas Gerais;Nota Bruta;IFNMG;Medicina Veterinária;Medicina Veterinária;2,2;2,2;3,2;5;0,2;3;3,3;3,4;5;0,7;1;-3,5;4,9;5,2;4,8;1;1;2,27
2016;Campus Salvador;Campus Salvador;IFBA;Nordeste;Bahia;Nota Padronizada;IFBA;Radiologia;Tecnologia em Radiologia;3,2;3,8;2,8;4,6;2,6;2;2,9;3,1;5;0,55;0,94;0,5;4,5;5,4;4,8;1;1;3,27
2016;Campus Salvador;Campus Salvador;IFBA;Nordeste;Bahia;Nota Bruta;IFBA;Radiologia;Tecnologia em Radiologia;3,2;3,8;2,8;4,6;2,6;2;2,9;3,1;5;0,55;0,94;0,5;4,5;5,4;4,8;1;1;3,27
2017;Campus Salvador;Campus Salvador;IFBA;Nordeste;Bahia;Nota Padronizada;IFBA;Engenharia Industrial Elétrica;Engenharia;3,3;4,2;2,8;3,8;3,3;1,4;1,7;2,4;5;0,55;0,88;2;3,9;4,2;4;1;1;3,4
2017;Campus Salvador;Campus Salvador;IFBA;Nordeste;Bahia;Nota Bruta;IFBA;Engenharia Industrial Elétrica;Engenharia;3,3;4,2;2,8;3,8;3,3;1,4;1,7;2,4;5;0,55;0,88;2;3,9;4,2;4;1;1;3,4
2017;Campus Salvador;Campus Salvador;IFBA;Nordeste;Bahia;Nota Padronizada;IFBA;Engenharia Industrial Mecânica;Engenharia;2,9;3,3;2,8;3,8;2,7;1;1,7;2,3;5;0,55;0,88;0,5;3,7;4,2;4;1;1;2,98
2017;Campus Salvador;Campus Salvador;IFBA;Nordeste;Bahia;Nota Bruta;IFBA;Engenharia Industrial Mecânica;Engenharia;2,9;3,3;2,8;3,8;2,7;1;1,7;2,3;5;0,55;0,88;0,5;3,7;4,2;4;1;1;2,98
